num_contrato,Status,Prazo,DataInicio,Tipo,Valor,id_cliente,id_colaborador
E24159064,0,12,2023-09-11,Pessoal,1034.11,C00414,F0091
E38433625,1,36,2023-09-26,Consignado,895.17,C00414,F0012
E77915709,1,18,2022-06-06,Consignado,8304.95,C00415,F0012
E14385334,1,36,2022-08-21,Pessoal,13103.11,C00415,F0043
E44519010,1,6,2021-04-03,Consignado,1253.89,C00417,F0005
E10744261,0,6,2022-02-23,Consignado,6226.34,C00420,F0087
E17190104,1,36,2021-06-27,Automático,5324.48,C00420,F0024
E98903691,1,36,2022-09-20,Refinanciamento,4347.64,C00421,F0014
E30935501,1,6,2023-03-07,Pessoal,6495.71,C00421,F0022
E17284629,0,12,2023-05-02,Automático,475.51,C00422,F0064
E83474603,1,18,2023-03-19,Refinanciamento,6743.89,C00423,F0026
E61334459,1,24,2022-01-16,Consignado,1947.47,C00423,F0059
E50059129,1,12,2023-10-27,Pessoal,1436.33,C00424,F0062
E61571631,1,24,2022-12-08,Consignado,699.7,C00425,F0093
E70791019,1,24,2022-09-19,Automático,1112.75,C00425,F0093
E76940557,1,18,2022-10-22,Pessoal,1619.39,C00426,F0089
E47586589,1,12,2022-06-20,Automático,455.5,C00427,F0096
E13966297,1,18,2023-11-02,Consignado,7459.94,C00429,F0082
E61133059,1,24,2023-04-25,Automático,363.42,C00430,F0055
E29766539,0,24,2021-12-16,Refinanciamento,1124.49,C00430,F0100
E38594579,1,36,2023-10-23,Consignado,1074.57,C00430,F0001
E39022454,1,12,2023-11-21,Pessoal,29249.56,C00434,F0084
E91123352,1,24,2021-04-07,Refinanciamento,32607.48,C00434,F0011
E30865215,1,18,2021-02-16,Consignado,12418.87,C00436,F0090
E33007475,1,18,2021-12-14,Refinanciamento,13858.35,C00436,F0089
E90248651,1,6,2022-08-10,Pessoal,1185.9,C00437,F0036
E35983574,1,18,2022-09-18,Pessoal,296.64,C00437,F0045
E88601891,1,12,2021-12-21,Automático,507.71,C00437,F0048
E25107622,1,24,2023-03-15,Refinanciamento,6433.91,C00438,F0042
E94160576,1,36,2023-10-25,Refinanciamento,6416.4,C00439,F0061
E35531306,1,12,2023-11-10,Pessoal,6678.01,C00439,F0071
E83240446,1,36,2023-04-09,Consignado,10081.08,C00442,F0001
E32415249,1,12,2023-06-07,Refinanciamento,1250.47,C00443,F0044
E39365998,0,6,2022-10-05,Consignado,328.35,C00443,F0003
E64246515,1,36,2022-07-27,Automático,526.8,C00443,F0020
E75877038,1,36,2023-09-21,Refinanciamento,10089.79,C00446,F0037
E48504544,1,18,2023-08-01,Refinanciamento,11527.34,C00446,F0087
E36874927,1,12,2023-07-10,Consignado,13978.57,C00446,F0014
E24277584,1,18,2023-09-16,Refinanciamento,1389.1,C00448,F0013
E91116199,1,24,2023-12-08,Pessoal,484.12,C00448,F0033
E43247189,1,36,2021-08-09,Refinanciamento,990.52,C00450,F0062
E76167293,1,12,2022-04-24,Automático,1287.85,C00451,F0072
E68124381,1,36,2023-05-02,Consignado,5396.11,C00452,F0077
E35730754,1,18,2023-02-20,Refinanciamento,554.62,C00454,F0014
E12817069,1,6,2021-03-24,Consignado,582.83,C00458,F0018
E25796591,1,36,2022-04-12,Automático,1285.24,C00459,F0065
E77626008,0,6,2022-06-03,Automático,1481.93,C00460,F0092
E69080502,1,36,2023-01-19,Pessoal,4741.92,C00463,F0099
E80577579,0,36,2023-11-14,Refinanciamento,6464.72,C00463,F0080
E28653661,1,24,2023-01-04,Consignado,452.31,C00464,F0082
E78746367,1,24,2023-09-20,Consignado,1272.82,C00464,F0031
E30445660,1,6,2022-02-01,Automático,1198.1,C00465,F0048
E61476898,0,18,2021-10-22,Pessoal,807.45,C00465,F0018
E13096341,1,24,2022-09-19,Automático,4202.24,C00466,F0003
E37372146,1,18,2022-06-02,Refinanciamento,7269.28,C00466,F0005
E40377780,1,12,2023-07-10,Pessoal,567.06,C00467,F0065
E99050027,1,18,2021-02-14,Pessoal,903.44,C00467,F0056
E16061113,1,36,2021-07-02,Consignado,28695.04,C00468,F0062
E18790187,1,36,2022-10-07,Consignado,6325.17,C00469,F0084
E90779235,1,18,2021-03-06,Pessoal,1193.29,C00469,F0001
E14404119,1,12,2022-01-02,Consignado,6321.84,C00472,F0083
E70837809,0,18,2023-03-14,Consignado,12374.35,C00472,F0047
E80570273,1,24,2023-01-04,Refinanciamento,3976.04,C00474,F0066
E52854391,1,6,2021-10-26,Refinanciamento,5918.03,C00474,F0034
E70564349,1,6,2023-03-01,Automático,6453.76,C00474,F0080
E76980703,1,12,2022-12-28,Refinanciamento,520.94,C00475,F0066
E50593445,1,18,2021-02-07,Consignado,1434.21,C00475,F0061
E89124115,1,36,2023-08-04,Automático,258.91,C00476,F0093
E15315802,1,12,2021-12-27,Refinanciamento,29849.98,C00478,F0084
E72751044,1,24,2023-07-06,Consignado,2407.58,C00479,F0052
E96284301,1,18,2021-06-08,Consignado,5216.65,C00479,F0068
E94623013,1,36,2023-12-11,Pessoal,1216.48,C00482,F0052
E87025125,1,18,2021-05-10,Automático,1228.06,C00482,F0023
E46212815,0,24,2023-07-22,Consignado,7778.46,C00483,F0004
E29106975,1,24,2022-10-20,Pessoal,12846.07,C00483,F0062
E91414754,1,24,2022-07-07,Refinanciamento,12094.52,C00483,F0036
E74852603,1,6,2021-02-16,Pessoal,1128.9,C00484,F0070
E21817959,1,6,2022-11-13,Pessoal,7701.38,C00490,F0037
E18605366,1,12,2021-06-17,Pessoal,6681.71,C00490,F0062
E19177915,1,24,2023-04-21,Automático,9016.24,C00491,F0027
E73700110,1,6,2021-04-19,Automático,5234.08,C00492,F0041
E56515568,1,36,2021-03-05,Pessoal,1355.47,C00493,F0067
E20471481,1,6,2022-02-14,Refinanciamento,503.73,C00493,F0057
E76443466,1,24,2023-07-24,Consignado,387.48,C00494,F0076
E99888782,1,24,2023-10-14,Pessoal,1215.95,C00494,F0064
E66119279,1,18,2021-12-03,Pessoal,1225.4,C00494,F0039
E50775609,1,18,2023-05-23,Consignado,12090.58,C00498,F0018
E63526118,1,18,2023-09-12,Automático,11349.87,C00498,F0051
E16905417,1,18,2022-03-28,Consignado,8606.21,C00498,F0096
E57713256,0,18,2022-06-11,Pessoal,1398.02,C00500,F0009
E56578825,1,24,2023-06-15,Pessoal,317.83,C00500,F0026
E15254437,1,24,2023-12-25,Consignado,464.31,C00502,F0026
E65242697,1,6,2022-03-11,Consignado,273.94,C00503,F0032
E55091966,1,36,2023-07-14,Refinanciamento,3967.83,C00506,F0084
E83830263,1,24,2023-01-03,Automático,4592.96,C00506,F0018
E77305270,1,24,2023-12-02,Refinanciamento,7847.06,C00507,F0054
E79679538,1,6,2021-09-20,Refinanciamento,1069.77,C00508,F0082
E61400336,1,6,2022-11-01,Pessoal,2932.67,C00509,F0087
E98252706,1,36,2022-08-14,Refinanciamento,26891.43,C00510,F0020
E72256394,1,6,2022-01-19,Consignado,867.89,C00512,F0078
E59187720,1,24,2022-01-26,Refinanciamento,1103.3,C00513,F0014
E93593107,1,12,2023-05-02,Pessoal,6340.41,C00515,F0081
E63157010,1,12,2022-08-11,Pessoal,1042.41,C00516,F0042
E54987028,1,18,2022-11-15,Refinanciamento,1404.96,C00516,F0033
E79859627,1,18,2021-12-28,Automático,5484.34,C00518,F0019
E11877328,1,24,2023-10-23,Consignado,630.4,C00519,F0068
E19736929,1,12,2023-09-22,Pessoal,810.6,C00519,F0079
E43518067,1,12,2021-10-15,Consignado,431.67,C00520,F0057
E67476298,1,24,2022-03-09,Automático,25868.4,C00522,F0063
E64825328,1,36,2023-11-13,Automático,7137.11,C00523,F0074
E71585225,1,12,2022-12-18,Refinanciamento,3536.77,C00523,F0039
E28970680,1,36,2022-03-14,Consignado,12885.1,C00524,F0058
E75615266,1,18,2022-09-21,Automático,14982.71,C00524,F0020
E38597031,1,24,2022-06-21,Automático,5958.77,C00524,F0024
E16582322,1,6,2021-07-02,Consignado,6711.1,C00525,F0007
E89226494,1,12,2023-09-21,Consignado,844.34,C00526,F0057
E99909382,1,36,2022-12-23,Consignado,1051.83,C00527,F0080
E83866810,1,6,2021-09-03,Automático,947.94,C00527,F0007
E15309208,1,18,2022-09-21,Consignado,1048.74,C00528,F0099
E13882012,1,18,2023-08-28,Pessoal,11358.16,C00529,F0067
E98007652,1,36,2022-09-24,Refinanciamento,6123.6,C00529,F0096
E91078650,1,6,2023-03-23,Consignado,1335.76,C00530,F0069
E22363766,1,12,2022-06-10,Consignado,1310.48,C00531,F0045
E31356060,1,36,2022-07-05,Pessoal,367.45,C00531,F0020
E43048596,1,12,2021-02-24,Automático,1413.11,C00532,F0088
E78130121,1,36,2022-08-19,Consignado,7635.62,C00534,F0053
E47345501,1,36,2022-08-11,Consignado,9407.58,C00534,F0030
E51553867,0,12,2022-08-20,Refinanciamento,3292.15,C00535,F0013
E88167761,1,6,2023-04-09,Automático,3572.63,C00536,F0050
E71991326,0,18,2021-08-08,Refinanciamento,7817.77,C00540,F0089
E75871095,1,12,2022-04-23,Consignado,3550.58,C00540,F0100
E82952691,1,18,2023-05-19,Refinanciamento,367.43,C00543,F0058
E63716413,1,6,2023-07-24,Consignado,2806.92,C00544,F0025
E47743683,1,24,2022-03-28,Automático,634.93,C00546,F0082
E42312374,0,6,2023-01-11,Refinanciamento,1269.29,C00547,F0025
E73674760,1,24,2023-06-04,Consignado,1571.56,C00548,F0097
E27534900,1,6,2023-06-25,Consignado,6957.76,C00548,F0039
E68128975,1,24,2023-04-09,Automático,4812.99,C00548,F0084
E18789719,0,12,2022-03-21,Pessoal,854.39,C00550,F0036
E93597510,0,6,2022-01-04,Refinanciamento,490.2,C00550,F0025
E13150085,1,6,2023-09-28,Pessoal,13737.64,C00551,F0091
E31635389,1,12,2023-03-13,Refinanciamento,8748.99,C00552,F0003
E98222154,1,24,2021-06-03,Consignado,14259.42,C00554,F0003
E30663592,1,12,2022-03-20,Automático,14309.96,C00555,F0021
E74192998,1,24,2022-07-05,Automático,5157.4,C00555,F0045
E18184147,1,6,2022-11-04,Automático,10160.47,C00555,F0060
E70001072,1,36,2023-03-15,Automático,5854.77,C00558,F0056
E59992000,0,36,2023-11-15,Consignado,1184.37,C00559,F0038
E80520745,1,12,2022-02-13,Consignado,542.36,C00559,F0089
E65906508,1,36,2021-04-16,Refinanciamento,723.94,C00560,F0028
E87270321,0,6,2023-03-07,Consignado,7029.12,C00562,F0084
E71372015,1,36,2023-02-15,Automático,4628.41,C00562,F0006
E88120680,1,24,2021-07-01,Pessoal,24521.3,C00563,F0054
E95285961,1,12,2022-06-26,Pessoal,19901.66,C00565,F0088
E44376587,1,6,2021-05-21,Pessoal,517.1,C00566,F0040
E21572145,0,12,2023-09-14,Automático,732.38,C00566,F0042
E36656244,1,6,2023-09-19,Automático,9810.76,C00567,F0022
E83269691,1,18,2023-04-10,Pessoal,8420.28,C00567,F0029
E59796402,1,24,2023-08-18,Automático,14117.33,C00568,F0011
E43286261,1,12,2022-08-13,Automático,5227.78,C00568,F0035
E37989032,1,36,2023-09-12,Pessoal,2344.46,C00569,F0043
E72732237,1,18,2021-06-27,Consignado,4414.46,C00570,F0052
E92940788,1,6,2021-01-07,Refinanciamento,2673.27,C00570,F0076
E42214044,0,18,2023-10-18,Pessoal,10376.82,C00571,F0066
E17640941,1,12,2021-07-05,Automático,10589.6,C00571,F0011
E85123210,1,36,2023-04-22,Automático,628.68,C00573,F0080
E37011517,1,24,2023-11-12,Pessoal,31026.51,C00575,F0031
E41047530,1,18,2022-10-21,Pessoal,14181.09,C00575,F0078
E32807859,1,36,2023-12-12,Consignado,1226.69,C00577,F0025
E75027582,0,6,2022-03-22,Pessoal,1132.11,C00577,F0095
E10310538,0,12,2022-07-26,Automático,369.49,C00578,F0080
E16043556,1,6,2022-10-27,Refinanciamento,870.73,C00578,F0039
E70838984,1,12,2023-02-10,Consignado,1193.8,C00580,F0082
E76359450,1,36,2022-10-24,Consignado,7313.17,C00581,F0074
E55707164,1,18,2021-01-06,Automático,6743.98,C00581,F0007
E55823499,1,24,2021-11-26,Consignado,10016.55,C00584,F0006
E75148140,1,18,2023-01-14,Automático,11200.43,C00584,F0065
E65460099,0,24,2022-03-18,Pessoal,9907.02,C00584,F0010
E67394371,1,36,2023-07-11,Consignado,35027.06,C00588,F0012
E12150896,1,18,2023-12-11,Automático,34980.75,C00588,F0029
E51809609,1,18,2023-08-14,Refinanciamento,5753.04,C00590,F0096
E57301534,1,12,2022-04-22,Consignado,6017.06,C00590,F0087
E81552971,0,12,2023-11-24,Refinanciamento,456.04,C00591,F0016
E60113428,0,24,2023-04-17,Refinanciamento,1487.51,C00591,F0001
E84143061,1,18,2022-10-28,Automático,7641.17,C00592,F0077
E27213283,1,6,2023-12-21,Refinanciamento,1672.63,C00592,F0051
E22470348,0,24,2022-03-09,Refinanciamento,860.74,C00593,F0081
E27489980,0,6,2022-09-10,Automático,1410.02,C00594,F0011
E13520806,1,18,2021-03-17,Consignado,1053.58,C00594,F0024
E18288916,1,18,2023-04-15,Automático,539.01,C00601,F0012
E35439252,1,24,2023-11-09,Consignado,585.94,C00601,F0063
E98723117,1,24,2021-02-12,Refinanciamento,713.5,C00602,F0094
E47982645,1,12,2022-09-14,Automático,1195.84,C00602,F0035
E23027741,1,12,2021-05-18,Refinanciamento,934.62,C00602,F0057
E83864057,1,12,2023-10-28,Refinanciamento,630.37,C00604,F0087
E20147030,1,12,2022-05-17,Automático,13561.78,C00605,F0093
E54731193,1,36,2022-05-04,Automático,5146.15,C00605,F0070
E32250337,0,18,2023-06-19,Refinanciamento,659.12,C00606,F0068
E98994090,1,12,2023-11-26,Consignado,796.51,C00606,F0093
E29431771,1,12,2023-07-17,Consignado,1289.29,C00610,F0086
E55429336,1,6,2023-04-06,Pessoal,7662.03,C00611,F0081
E14497910,1,12,2022-05-19,Consignado,4570.16,C00611,F0051
E66676064,1,6,2022-08-02,Refinanciamento,5261.68,C00611,F0098
E89212430,1,36,2022-07-09,Refinanciamento,1009.11,C00619,F0049
E49600959,1,36,2022-06-22,Pessoal,12428.34,C00621,F0049
E57588034,1,24,2022-01-10,Pessoal,29265.19,C00621,F0030
E29053514,1,18,2023-06-22,Automático,1093.23,C00623,F0014
E22908021,1,24,2023-03-14,Automático,733.21,C00623,F0048
E66112965,1,6,2022-10-26,Consignado,8274.86,C00624,F0073
E24898796,1,18,2023-03-21,Consignado,14253.12,C00626,F0088
E84496768,1,36,2023-08-11,Pessoal,1452.46,C00631,F0095
E69408280,1,24,2021-07-17,Consignado,24521.3,C00635,F0033
E42328112,1,36,2022-12-19,Pessoal,6108.3,C00636,F0007
E13451821,1,12,2023-03-16,Automático,11936.43,C00636,F0077
E93576527,1,36,2021-10-09,Refinanciamento,505.62,C00638,F0051
E14100712,1,6,2022-03-22,Refinanciamento,7241.16,C00639,F0058
E40583984,1,6,2023-04-16,Pessoal,4344.83,C00639,F0031
E23394953,1,18,2023-12-12,Automático,5887.58,C00640,F0080
E51203629,1,12,2021-03-08,Automático,10021.49,C00640,F0008
E71976150,1,24,2023-05-24,Automático,9070.0,C00641,F0077
E59334578,1,36,2022-01-27,Consignado,7686.67,C00643,F0054
E70397522,1,6,2022-08-24,Consignado,5163.81,C00647,F0097
E54309529,1,12,2022-06-18,Refinanciamento,344.49,C00650,F0045
E90290004,1,12,2023-06-07,Automático,1393.89,C00650,F0001
E67250806,1,12,2022-06-23,Pessoal,8845.35,C00653,F0085
E80489908,1,6,2023-06-17,Automático,13929.99,C00653,F0059
E64765673,1,12,2021-02-19,Pessoal,1438.27,C00655,F0085
E90235952,1,24,2023-07-17,Refinanciamento,1418.54,C00655,F0070
E75065051,0,12,2022-01-08,Refinanciamento,759.37,C00655,F0044
E27171583,1,36,2022-04-14,Pessoal,3117.99,C00656,F0021
E95232666,1,6,2023-08-11,Refinanciamento,6072.98,C00657,F0025
E42574708,1,18,2022-05-12,Pessoal,1348.94,C00658,F0020
E20308761,1,6,2023-07-23,Consignado,203.38,C00658,F0086
E84638487,1,6,2023-12-07,Pessoal,4531.8,C00659,F0005
E65160343,1,18,2023-12-05,Consignado,500.34,C00661,F0060
E92637895,1,18,2023-06-23,Pessoal,1277.48,C00663,F0001
E29313190,1,36,2022-07-25,Pessoal,4506.02,C00664,F0094
E21117062,1,36,2023-05-03,Refinanciamento,775.26,C00665,F0057
E30890235,1,36,2022-02-04,Automático,200.32,C00666,F0066
E92264232,1,24,2022-06-18,Refinanciamento,1383.35,C00666,F0012
E38915193,1,24,2022-05-15,Pessoal,1240.84,C00667,F0065
E59066987,1,12,2022-09-21,Pessoal,1273.72,C00667,F0006
E60056151,1,36,2022-03-19,Consignado,4619.82,C00668,F0078
E57161754,1,36,2023-06-23,Consignado,4031.72,C00668,F0030
E26616806,1,36,2021-07-11,Automático,6915.25,C00670,F0026
E47552422,1,24,2022-11-15,Pessoal,11986.68,C00670,F0074
E82185527,1,12,2022-07-23,Pessoal,1333.29,C00671,F0017
E59353155,1,18,2022-08-27,Automático,1207.43,C00671,F0022
E19470743,0,36,2023-01-08,Consignado,1206.07,C00671,F0096
E96574406,1,12,2022-03-01,Pessoal,35890.56,C00672,F0027
E58795332,1,12,2023-04-15,Automático,4208.65,C00673,F0004
E25471819,1,24,2022-01-07,Automático,3847.02,C00673,F0069
E95263392,1,36,2023-03-14,Consignado,7422.95,C00676,F0090
E95417925,1,18,2021-06-04,Consignado,3754.57,C00676,F0027
E46572595,1,18,2023-12-22,Consignado,7946.55,C00676,F0094
E10932009,1,18,2023-06-13,Pessoal,6467.02,C00677,F0056
E55449506,1,36,2022-11-14,Refinanciamento,8876.46,C00677,F0042
E89863891,1,12,2022-06-26,Automático,13939.78,C00677,F0045
E31915445,1,36,2023-12-02,Refinanciamento,5821.75,C00678,F0020
E73727129,1,18,2023-09-04,Pessoal,7077.53,C00678,F0057
E77912154,1,6,2022-08-24,Automático,1377.09,C00679,F0009
E17913868,1,36,2022-07-26,Automático,1252.02,C00681,F0001
E51654867,1,6,2022-05-20,Consignado,39972.81,C00682,F0039
E72757028,1,6,2023-07-17,Consignado,30866.78,C00682,F0062
E24978063,1,36,2022-03-04,Automático,1364.2,C00683,F0013
E87132972,1,36,2023-08-25,Consignado,6887.96,C00684,F0039
E36341564,1,36,2023-03-13,Pessoal,3181.36,C00684,F0005
E40154761,1,12,2021-09-13,Automático,5081.54,C00684,F0063
E58386663,1,36,2022-06-08,Consignado,652.15,C00685,F0007
E97474882,1,36,2023-10-08,Consignado,5533.57,C00686,F0067
E99969605,1,36,2023-07-27,Automático,578.09,C00688,F0008
E82322765,1,36,2023-01-26,Refinanciamento,1475.26,C00689,F0001
E33126382,1,24,2023-07-25,Automático,661.41,C00690,F0072
E55076790,1,36,2022-06-22,Automático,1000.86,C00690,F0025
E38102060,0,24,2022-10-24,Consignado,1271.84,C00690,F0028
E26178337,1,12,2021-07-28,Refinanciamento,556.83,C00691,F0091
E70859456,1,6,2023-10-11,Pessoal,230.66,C00691,F0021
E86270738,0,18,2023-01-25,Refinanciamento,850.9,C00691,F0069
E23484461,1,36,2022-04-07,Pessoal,367.63,C00692,F0034
E30464499,1,36,2023-02-05,Consignado,2858.47,C00695,F0057
E37357624,1,24,2023-02-06,Automático,1110.43,C00700,F0003
E22139077,1,36,2022-11-05,Automático,767.52,C00700,F0002
E86680438,1,12,2021-12-23,Automático,307.15,C00700,F0036
E81114576,1,6,2021-03-24,Automático,6024.76,C00702,F0006
E89563040,1,36,2021-03-24,Pessoal,11663.28,C00702,F0060
E64211314,1,6,2023-03-08,Consignado,13451.83,C00702,F0037
E84847867,1,12,2022-08-04,Refinanciamento,9444.66,C00703,F0085
E87714949,1,6,2023-05-01,Refinanciamento,13979.24,C00703,F0075
E86647248,1,36,2023-01-13,Automático,12892.77,C00703,F0089
E21169107,1,36,2022-03-08,Pessoal,7916.68,C00705,F0077
E73023206,0,24,2022-11-03,Pessoal,6929.84,C00705,F0049
E99787647,1,18,2023-12-09,Pessoal,4286.03,C00705,F0075
E51816001,1,36,2022-05-06,Refinanciamento,623.37,C00706,F0093
E42978197,1,36,2022-02-09,Consignado,416.7,C00707,F0077
E47567501,1,12,2022-02-25,Pessoal,1194.01,C00707,F0050
E74455498,1,18,2022-03-26,Automático,7680.64,C00708,F0009
E76411503,1,12,2023-07-09,Consignado,14200.83,C00709,F0036
E98742044,1,6,2021-09-18,Automático,19268.99,C00709,F0046
E59550474,1,36,2023-11-11,Refinanciamento,24368.58,C00709,F0005
E18861590,0,12,2023-02-19,Consignado,7722.36,C00710,F0048
E35828692,1,36,2023-10-17,Automático,3014.36,C00710,F0031
E88608930,1,36,2023-03-15,Refinanciamento,12830.38,C00716,F0086
E31932450,1,12,2023-09-09,Consignado,9249.78,C00716,F0099
E10612880,1,18,2023-03-13,Automático,8006.32,C00716,F0048
E67117597,1,24,2022-05-08,Automático,7989.18,C00719,F0094
E13607969,1,18,2022-03-14,Pessoal,5580.1,C00720,F0059
E62627118,1,12,2023-12-16,Automático,10099.33,C00723,F0027
E47938111,1,24,2023-12-03,Pessoal,4257.99,C00724,F0091
E93014711,1,36,2023-02-06,Refinanciamento,286.43,C00726,F0066
E51545368,0,6,2021-09-26,Automático,1089.12,C00726,F0065
E87770332,1,12,2021-05-25,Automático,231.04,C00726,F0095
E21745329,1,36,2021-01-14,Automático,5216.0,C00728,F0087
E41133673,1,24,2022-03-10,Consignado,200.81,C00729,F0045
E36674679,0,18,2021-02-20,Consignado,1426.21,C00729,F0023
E21568007,1,36,2023-06-23,Pessoal,1401.18,C00729,F0023
E63716828,1,12,2023-08-17,Refinanciamento,13062.1,C00730,F0039
E73672175,1,36,2022-03-22,Automático,4875.33,C00732,F0004
E32361423,1,24,2023-12-02,Automático,31021.33,C00733,F0067
E91318661,1,18,2022-06-24,Refinanciamento,7690.26,C00734,F0028
E33615564,1,24,2023-10-10,Pessoal,9586.05,C00734,F0031
E88296556,0,18,2023-11-06,Pessoal,4396.59,C00738,F0063
E75631330,0,18,2023-04-04,Refinanciamento,2692.47,C00740,F0081
E80764553,1,12,2022-09-07,Automático,6600.59,C00740,F0092
E59367987,1,6,2023-02-22,Pessoal,2624.83,C00741,F0085
E78007696,1,12,2023-09-10,Consignado,3707.16,C00743,F0041
E36810324,1,18,2021-07-08,Pessoal,2912.9,C00743,F0070
E73082747,1,12,2022-10-16,Automático,36693.46,C00745,F0006
E81588594,1,6,2022-05-10,Consignado,673.27,C00746,F0024
E92685164,0,36,2023-11-04,Consignado,7481.95,C00747,F0099
E32694013,1,24,2022-08-05,Pessoal,6446.49,C00747,F0066
E51159038,1,18,2021-11-09,Pessoal,7270.61,C00747,F0050
E55684025,0,12,2023-02-16,Consignado,2141.65,C00750,F0049
E41283301,1,6,2022-04-25,Consignado,4910.41,C00751,F0068
E12372034,1,6,2022-12-06,Pessoal,6354.89,C00752,F0046
E50863198,1,6,2023-08-17,Automático,5469.6,C00752,F0098
E91443758,1,36,2022-12-10,Refinanciamento,1003.22,C00754,F0014
E73300278,0,24,2023-10-22,Pessoal,5755.85,C00755,F0035
E46504909,1,36,2023-04-25,Automático,4290.19,C00755,F0053
E94909189,1,6,2022-03-10,Pessoal,296.67,C00757,F0052
E72676688,1,12,2022-06-02,Automático,674.65,C00757,F0044
E48797192,1,24,2021-12-25,Consignado,1024.88,C00761,F0061
E77492883,0,24,2022-05-20,Refinanciamento,5838.57,C00766,F0042
E96866501,1,12,2023-02-25,Consignado,9577.36,C00769,F0083
E47004657,1,24,2021-10-07,Pessoal,13643.1,C00769,F0031
E89787114,1,24,2023-03-18,Pessoal,9251.76,C00769,F0024
E78656930,1,12,2022-10-02,Refinanciamento,6403.68,C00771,F0053
E66890876,1,36,2023-02-19,Pessoal,6040.13,C00771,F0001
E78497950,1,36,2023-07-16,Pessoal,1009.32,C00772,F0068
E46310529,1,6,2021-08-13,Pessoal,249.0,C00773,F0068
E64949233,1,18,2022-01-02,Pessoal,308.32,C00776,F0100
E28266333,1,6,2022-08-24,Automático,2757.99,C00780,F0086
E96561491,1,6,2021-11-10,Refinanciamento,5529.65,C00780,F0072
E68731759,1,24,2022-11-05,Automático,1386.3,C00781,F0049
E81114321,1,36,2021-06-27,Consignado,1369.82,C00781,F0017
E63060922,1,12,2021-09-19,Automático,2590.45,C00782,F0069
E89627218,1,24,2022-03-12,Automático,3992.64,C00782,F0065
E85714881,1,24,2022-01-16,Pessoal,888.3,C00783,F0007
E25181817,1,6,2022-11-20,Pessoal,1155.37,C00783,F0044
E93020526,0,24,2021-03-11,Pessoal,843.2,C00784,F0026
E21634381,1,18,2022-07-05,Automático,667.73,C00789,F0053
E99784659,1,12,2023-08-16,Pessoal,14816.1,C00790,F0006
E80273052,1,6,2022-09-24,Refinanciamento,11952.65,C00790,F0013
E68793334,1,24,2022-07-14,Pessoal,10272.54,C00790,F0023
E46402416,1,24,2021-06-04,Pessoal,11169.76,C00792,F0027
E23940656,1,6,2023-01-18,Automático,407.88,C00795,F0059
E83128985,0,36,2023-08-11,Pessoal,1378.42,C00796,F0083
E46052107,1,12,2022-01-18,Consignado,1114.39,C00796,F0078
E93246958,1,6,2023-06-13,Refinanciamento,1356.88,C00797,F0094
E11188138,1,36,2022-05-20,Pessoal,414.36,C00798,F0064
